factor_artist_name,max_artist_hotttnesss
Susan Tedeschi,0.525483041291
Too $hort,0.525558629015
Chris Botti,0.525737016796
Basshunter,0.525738815286
In This Moment,0.52595368256
Ludo,0.526222107198
Showtek,0.526238881479
EDGUY,0.526279066458
Young Buck,0.526291865659
Mötley Crüe,0.5263190505965001
Titus Andronicus,0.526361381697
Donell Jones,0.526407245721
Tricky,0.52648310313
John Fogerty,0.526549034691
Thirteen Senses,0.526688415188
GNR,0.526805473948
Friendly Fires,0.526826135959
Shout Out Louds,0.527036284481
The Stills,0.527084685883
Meshuggah,0.527209380872
The Apples In Stereo,0.52721216355
Job For A Cowboy,0.527339867795
Aphex Twin,0.527544683102
Gotthard,0.527569762142
Celtic Woman,0.527761030062
NuBreed,0.527789906983
Flunk,0.527893690072
Cunninlynguists,0.527925517206
Ace of Base,0.527993113481
REO Speedwagon,0.528005282886
Tears For Fears,0.5280212373806666
Hole,0.528060487371
JLS,0.528106358938
A Sunny Day In Glasgow,0.528224875271
Terri Clark,0.528259716882
Beth Orton,0.528267374599
The Cardigans,0.528302262284
Sander Van Doorn,0.528406888465
Fear Factory,0.528493045984
Young Buck / Bun B / 8Ball / MJG,0.528506375619
Korn,0.528709934432
Take 6,0.528711369242
Moby,0.52912497163
Fever Ray,0.529166982926
Billy Bragg,0.529195922281
Boston,0.529546800846
MxPx,0.529631879573
David Gilmour,0.529637421167
Lonestar,0.529915121495
Jill Scott,0.53031515062
Kat DeLuna featuring Elephant Man,0.530321954827
Boards of Canada,0.530330383868
The Runaways,0.530412730375
The Fratellis,0.530431988722
Hello Goodbye,0.530506688093
Mark Ronson featuring Amy Winehouse,0.530542345939
Mount Kimbie,0.530603942314
Sevendust,0.530695954343
Cinema Bizarre,0.530950210704
Michel Colombier,0.530957670361
Converge,0.531157063062
Basement Jaxx,0.531213286805
Brooks & Dunn,0.531263313596
Whitesnake,0.531303318565
Drive-By Truckers,0.531438052732
UNKLE,0.531610370038
Gillian Welch,0.531634190674
Floetry,0.531635267753
Midnight Juggernauts,0.531643038834
The Doobie Brothers,0.531662368887
Tinchy Stryder,0.531720422663
Volcano Choir,0.531741349391
Rick James,0.531986044325
The Moldy Peaches,0.532019561606
Electric Light Orchestra,0.5320910427300001
Fountains Of Wayne,0.532266186253
Adam Faith,0.5322732257
Wilco,0.532283213668
Edwin McCain,0.532419713927
Dark Tranquillity,0.53245046577
Trentemøller,0.532572708934
Collective Soul,0.532598958276
At The Drive-In,0.532611126025
Calvin Harris,0.532735422235
Great Lake Swimmers,0.532869349844
Anthrax,0.53291615967
Morcheeba,0.533117124993
Darkthrone,0.533169216699
Buena Vista Social Club,0.533263405091
Gorilla Zoe featuring Boyz N Da Hood,0.533499302824
Yeasayer,0.533520323372
Washed Out,0.533584846986
Jack's Mannequin,0.53366419701
Queensryche,0.5337399680375
Cancer Bats,0.533842727049
Madlib,0.533973158094
Jaheim,0.53406287829
Jaheim (Featuring Lil' Mo),0.53406287829
Kelis,0.534289875375
Lambchop,0.534326597763
The Kills,0.53439044165
G Unit feat. 50 Cent,0.534429713657
G Unit ft. 50 Cent,0.534429713657
Earth_ Wind & Fire,0.534445727361
The Black Crowes,0.534455263837
Roy Orbison,0.534464358578
Billy Talent,0.534670864744
Faithless,0.53492851936
Deep Dish,0.534961979439
Ledisi,0.535121107496
The Proclaimers,0.535130105756
Late Of The Pier,0.535138359101
Melanie Fiona,0.535144442253
Jane's Addiction,0.535163042124
Lily Allen,0.53540837923
Europe,0.535450969766
Lila Downs,0.535682512465
Hot Chip,0.53576315772
Silverchair,0.536219992815
Gretchen Wilson,0.536320726586
Black Crowes,0.536400010793
Babyshambles,0.536525302424
Stereolab,0.536603026521
Symphony X,0.53676218899000006
DJ Shadow,0.536828327419
K'Naan,0.536862273632
Starflyer 59,0.537042670651
The Carpenters,0.53720953902
Carpenters,0.53720953902
Wild Nothing,0.537219715382
Hot Hot Heat,0.53726389
Raphael Saadiq,0.537287271186
Dan Fogelberg,0.537312439664
Lovehatehero,0.537389922748
Angels and Airwaves,0.537416568937
I Am Kloot,0.537485135526
The Hoosiers,0.537521015276
The B-52's,0.537537201305
Eddie Vedder,0.537648213059
The Aquabats,0.537940420825
Savage Garden,0.538070295124
Murs,0.538088715071
Peter Gabriel,0.538295719979
Tony Bennett / Bill Evans,0.538305314101
The Dresden Dolls,0.538525282714
Guster,0.538533575797
Jem,0.539025419416
Faith Evans,0.53906534098
Devendra Banhart,0.539207384932
Dead Kennedys,0.539245418349
Après La Classe,0.539336748542
Paolo Nutini,0.539342740053
Jefferson Airplane,0.539508735194
Black Flag,0.5395396091655
Serge Gainsbourg,0.5396005653143333
Lifetime,0.539633107145
Busta Rhymes,0.539644312424
Busta Rhymes feat. Spliff Star,0.539644312424
Dave Gahan,0.539725193967
Otis Redding,0.53979605024
Trick Daddy,0.539823637358
DAY26,0.539893109656
The Horrors,0.539966380965
Fabolous,0.54000775021
Fabolous / The-Dream,0.54000775021
Spice Girls,0.540040389354
Goldfrapp,0.540101990129
Andrew Lloyd Webber / Harry Rabinowitz,0.54012828901
Thursday,0.540151210513
Talking Heads,0.540157744296
Tom Petty And The Heartbreakers,0.540252383838
Dragonette,0.540375674693
Doves,0.540418294299
Steve Vai,0.5404651356485
Gipsy Kings,0.540630686225
Los Lonely Boys,0.540653287328
Aimee Mann,0.540676273271
Sexion d'Assaut,0.54072589355
Jukebox The Ghost,0.540826178862
Cece Winans,0.540832551952
Marvin Gaye,0.54084755902
Nazareth,0.540926654311
k.d. lang,0.540959104374
Queen Latifah,0.541034100915
Infected Mushroom featuring Jonathan Davis,0.541154851994
Infected Mushroom,0.541154851994
Barry Manilow,0.5412342684756667
W.A.S.P,0.541307747765
Hard-FI,0.541383261936
George Harrison,0.541602502515
Ella Fitzgerald,0.541654000136
Idina Menzel,0.54184956295
Kylesa,0.541864786716
And Then There Were None,0.541876740696
Barry White,0.541876865526
The Dillinger Escape Plan,0.541888972034
Shpongle,0.541948649539
HAMMERFALL,0.542169275721
Phantom Planet,0.5423950935
Chicago,0.542415326106
Shelby Lynne,0.542502096105
Manowar,0.542704335957
Frightened Rabbit,0.542752892326
Sparklehorse,0.542785074586
The Magic Numbers,0.542823500077
Devotchka,0.542883760596
Cirque du Soleil,0.543064025197
Boys Noize,0.543193442553
KJ-52,0.543252305365
Scouting for Girls,0.543878695811
Against Me!,0.543955191644
Rob Zombie,0.544085559583
Shaggy,0.54423723852500006
Stevie Ray Vaughan And Double Trouble,0.544257505725
LL Cool J,0.544321914839
The Pigeon Detectives,0.54435122446
K-Ci & JoJo,0.544614576924
Mogwai,0.544627692848
Fatboy Slim,0.544717829143
Diana Ross & The Supremes,0.544792156486
Sarah Connor,0.544801157817
Ben Kweller,0.545093052739
Kaiser Chiefs,0.545131389672
Billie Holiday,0.545349102739
Lucinda Williams,0.545487620869
Nina Simone,0.545536177337
George Michael,0.545730700114
They Might Be Giants,0.54577612056
Soundgarden,0.545789126217
Alexis & Fido Feat. Erick Right,0.545831596954
"Alexis & Fido featuring Tony Sunshine ""Terror Squad"" & Mr. Phillips",0.545831596954
Alexis & Fido,0.545831596954
Royksopp,0.545834724662
Röyksopp,0.545834724662
Brian Eno,0.545975531063
Howie Day,0.546054180066
TV On The Radio,0.546308505508
Shania Twain,0.546326119552
Shania Twain / Mark McGrath,0.546326119552
Mr Oizo,0.546373085072
Hatebreed,0.546383748198
Blondie,0.546484955612
Between The Buried & Me,0.546545161955
Between The Buried And Me,0.546545161955
Yo-Yo Ma,0.546565619833
Showbread,0.546745176247
Bola,0.546875467839
The Cinematic Orchestra,0.546938075298
The Kinks,0.547104996256
September,0.54720966721
Flying Lotus,0.547321620215
Deicide,0.547623928536
Hockey,0.547757155272
The Mars Volta,0.54776411101
Peter Bjorn And John,0.547803978466
Eraserheads,0.547933429566
Plies,0.547940429488
Janis Joplin,0.548095371324
Broken Social Scene,0.548333513658
Tiziano Ferro,0.548375918525
Vasco Rossi,0.548651863184
Madeleine Peyroux,0.548687038815
Biffy Clyro,0.548807941056
Don McLean,0.549129445965
Tony Bennett,0.549138581538
Lil Scrappy,0.549224692804
Amos Lee,0.549340420586
Danny Elfman,0.549445961004
Danzig,0.549475737388
Kenny G,0.5495081213505
Rilo Kiley,0.549520513929
Clipse,0.549791602352
Keyshia Cole / Amina,0.550033801208
Xzibit,0.550212243572
NOFX,0.550242015706
Tony Yayo,0.550365828217
Behemoth,0.550422824859
Bigbang,0.550669642122
Foo Fighters,0.550762084656
Misfits,0.550991009241
The Misfits,0.550991009241
Markus Schulz,0.551011741532
Esmée Denters,0.551266350734
Beirut,0.551277531634
Blur,0.551300084257
Downhere,0.551300619466
Lionel Richie,0.551325989249
DevilDriver,0.551447217638
Sidewalk Prophets,0.551500672147
Dinosaur Jr.,0.551552455156
Black Mountain,0.55157984781
Staind,0.551768572656
Toni Braxton,0.552275838035
Raheem Devaughn,0.552304845056
Corrosion Of Conformity,0.552335581699
Queens Of The Stone Age,0.552413345517
Britt Nicole,0.5526499168775001
Broadway Calls,0.552900055255
Deep Purple,0.5529840226055001
Filter,0.55314697695
Clint Mansell,0.553156838835
India.Arie,0.553256700025
Supertramp,0.553361413234
Jamie Foxx,0.5534326503065
Scorpions,0.553468020842
Amorphis,0.553566172071
Eddie Izzard,0.553681165461
Young Jeezy,0.553782209471
The Boxer Rebellion,0.55381710716699994
Avantasia,0.553914682306
Babyface,0.553991396655
Tom Waits,0.554061589947
Calexico,0.554086093285
Boney M.,0.554093395926
Gil Scott-Heron,0.554349115976
Pixies,0.554501221556
Kings Of Convenience,0.55453885859
Less Than Jake,0.554564301721
Hilary Duff,0.554576050061
Ryan Leslie,0.55479905738
AFI,0.554938522475
+44,0.554948353086
Saliva,0.555047255944
Bone Thugs-N-Harmony,0.55513832192300006
Bad Brains,0.555414575816
The Crystal Method,0.555741673066
Cypress Hill,0.555789204816
Cypress Hill featuring Young De,0.555789204816
Roxette,0.556126542255
Melissa Etheridge,0.556407234613
Jennifer Lopez,0.556439214663
Three 6 Mafia,0.556477414707
Three-6 Mafia,0.556477414707
Gloria Estefan,0.556730917377
Scissor Sisters,0.556736881755
Velvet Revolver,0.556901311631
Gin Blossoms,0.557017743037
La Roux,0.557201594911
Ivete Sangalo,0.5572346005126667
Sean Paul,0.557286348804
Chris De Burgh,0.557306022521
Shakin' Stevens,0.557480083483
Comeback Kid,0.557507759191
Blonde Redhead,0.557511970155
A Static Lullaby,0.557562472221
Ice Cube,0.557755674779
Morrissey,0.557766777844
Eisley,0.558663653877
Elvis Costello & The Attractions,0.558748285639
Elvis Costello,0.558748285639
Herbie Hancock / Corinne Bailey Rae,0.558842228913
J Dilla,0.559103636286
Björk,0.559129441527
Cyndi Lauper,0.55925726175
Jamie Lidell,0.55946199027
The Click Five,0.559810572949
Delirious,0.559885986179
Sheryl Crow,0.56013949576
Fergie feat. Soulja Boy Tell'Em / Soulja Boy Tell'em,0.560205546389
The Donnas,0.560348382084
Die Toten Hosen,0.560361118133
Róisín Murphy,0.560522590512
Skream,0.560760319849
Neil Diamond,0.5608117521638001
Static-X,0.560819769262
Montgomery Gentry,0.560911103501
Dispatch,0.560915884676
David Bisbal,0.561214868345
Nas,0.5613436094293334
Manchester Orchestra,0.561354727505
Diana Krall,0.561394074956
Mudvayne,0.561531978143
Motorhead,0.561738235745
Bryan Ferry,0.561830537939
Thievery Corporation,0.561861499693
Sting,0.562212945411
Our Lady Peace,0.56224628322
Randy Houser,0.562481533367
Daddy Yankee,0.562506672289
Paris Hilton,0.562610443079
A Tribe Called Quest,0.562636533463
RBD,0.562672096748
Cannibal Corpse,0.562819337042
Soilwork,0.562881124654
E-40,0.562961982878
Billy Joel,0.562964890041
Craig David,0.563047456961
Beastie Boys,0.5630659748575
Kottonmouth Kings,0.563168159236
The Swellers,0.563264313447
Emery,0.563366896149
Cradle Of Filth,0.563397459761
Gym Class Heroes,0.563403565869
Razorlight,0.563472130185
Demi Lovato,0.563533106925
Saosin,0.563763752282
Combichrist,0.563891407572
UB40,0.563941252024
Shaggy (feat. Akon),0.563972102736
Jamiroquai,0.564373259701
Joe Nichols,0.5644425779485001
Leonard Cohen,0.564623405405
Chevelle,0.564859198892
Arctic Monkeys,0.564911134019
Belle & Sebastian,0.565045659221
Dierks Bentley,0.565078806242
Amber Pacific,0.565508780783
Live,0.565540690904
Jeff Dunham ft. Sweet Daddy D,0.565800468728
Jeff Dunham,0.565800468728
Pat Green,0.566138398011
ZZ Top,0.566162262688
Marilyn Manson,0.566194830308
Pantera,0.566287075878
The Secret Handshake,0.566437632649
James Blunt,0.566505481052
J. Holiday,0.566621891097
Taking Back Sunday,0.566806837361
Theatre Of Tragedy,0.566920066818
Wolfmother,0.566971566219
Sigur Rós,0.567038102753
Sigur Ros,0.567038102753
Ashlee Simpson,0.567104875348
Shayne Ward,0.567248803925
Melanie,0.568118130558
Janet Jackson,0.568201421807
Tom Petty,0.568350503202
Sam Cooke,0.568430226383
Dropkick Murphys,0.568491815445
War Of Ages,0.568667503862
N-Dubz,0.569460848691
Brian McKnight,0.56948725077
KATAKLYSM,0.569545606389
Aretha Franklin,0.569861220982
Phish,0.569945807105
Tiësto,0.569973347593
Black Sabbath,0.570075972072
Bob Marley & The Wailers,0.570106511951
The Wailers,0.570106511951
The Red Jumpsuit Apparatus,0.570192014645
Bryan Adams,0.57027047947
The 69 Eyes,0.570335762755
Cheap Trick,0.57034258164
The Showdown,0.570350093049
Motörhead,0.570428118065
Robin Thicke,0.570753421575
Paul Kalkbrenner,0.570871681513
Manic Street Preachers,0.571001823788
Mos Def,0.5710026969019999
The Cribs,0.571148789151
Chris Cagle,0.571234342467
Stryper,0.571604355628
Fat Joe,0.572027853681
Future Of Forestry,0.572231584566
Katatonia,0.572561205193
Klaxons,0.572664689635
Eels,0.5726751102365
Zero 7,0.572828600239
Ratatat,0.573408343563
Manu Chao,0.57375886433
Four Year Strong,0.573962547858
Mastodon,0.574274730517
Kate Bush,0.574357145987
Outkast Featuring Scar & Sleepy Brown.,0.574497025958
Westlife,0.5746662694753333
Franz Ferdinand,0.57525847153
Bob Marley,0.575540203276
Secondhand Serenade,0.575590617382
KT Tunstall,0.575639636614
Abba,0.575691128555
Robbie Williams,0.5759515657113333
Vanessa Carlton,0.576060907056
Bee Gees,0.576076196928
Joy Division,0.57629465114
Dixie Chicks,0.57690228099
Red Hot Chili Peppers,0.576903815588
Flogging Molly,0.577159321425
Animal Collective,0.577314830829
The Cranberries,0.577364124179
Luis Fonsi,0.577394025231
The Dandy Warhols,0.577475927196
Pete Yorn,0.577574611912
These New Puritans,0.578438819696
Corinne Bailey Rae,0.578440764295
Ben Folds,0.57873988729900006
Jessica Simpson,0.578790799175
Austrian Death Machine,0.578794028636
Enya,0.578931037104
Fela Kuti,0.579006637819
Old 97's,0.579131540469
Chaka Khan,0.579187527098
Chaka Khan Chaka Khan,0.579187527098
Cher,0.579194025176
Il Divo,0.579216383633
James Blake,0.579725152296
Seal,0.58001318294
Kids In Glass Houses,0.580053027293
Nicole Scherzinger / T.I.,0.580135723607
Rammstein,0.580252216155
Nightwish,0.580345271378
Natalie Merchant,0.580428700527
Peter Frampton,0.580437825837
Saves The Day,0.580599400728
Marduk,0.580672767203
PJ Harvey,0.581697511685
Theory Of A Deadman,0.581804965175
Placebo,0.5818421591480001
Social Distortion,0.582051291772
Fort Minor (Featuring John Legend),0.582068353526
INXS,0.582079721646
Will Smith Featuring Trã-Knox,0.582306724617
Camila,0.582389821119
Vader,0.5824100009335
Yeah Yeah Yeahs,0.582709964298
Crowded House,0.582867062444
Steven Curtis Chapman,0.583314041974
Justin Timberlake,0.583530838294
The-Dream,0.583639903588
Amy Winehouse,0.583732613088
Tori Amos,0.5841641748290001
Dashboard Confessional,0.584455232051
Of Montreal,0.584543543961
Ill Nino,0.585195634166
Sirenia,0.585211812383
Gwen Stefani,0.585251323052
Jordin Sparks,0.585534415733
Supergrass,0.585861386118
tobyMac,0.586583175722
The Pogues,0.586896714936
Children Of Bodom,0.586981700976
The Strokes,0.587194101519
Lynyrd Skynyrd,0.587247506061
Liz Phair,0.58733624598
Arlo Guthrie,0.587376424197
Joss Stone,0.587414902416
Elbow,0.587478724106
Jamie Foxx featuring The Game and Snoop Dogg,0.587671217192
Hans Zimmer,0.5880060142165
Inhale Exhale,0.588165310871
The Wonder Years,0.58819110823
The Friday Night Boys,0.588527123381
50 Cent,0.588649958891
Mahalia Jackson,0.58898661628
Rage Against The Machine,0.589086799818
Artist Vs Poet,0.589182891113
Fall Out Boy,0.589242886494
Barbra Streisand;Michael Crawford,0.589455888097
McFly,0.589630637635
Eric Benét,0.589897622276
The Spill Canvas,0.590292422632
Envy On The Coast,0.590293615941
Duran Duran,0.590400936943
Lamb Of God,0.590481852796
Wu-Tang Clan,0.590800354855
Jimi Hendrix,0.591469279744
Bill Withers,0.591704547937
Counting Crows,0.591739691403
Jeremy Camp,0.591777020688
The Cure,0.591862289297
Atreyu,0.592439485528
Backstreet Boys,0.592614927352
Burl Ives,0.593070731829
matchbox twenty,0.593682236935
Jonas Brothers,0.593796863948
Twista feat. Bone Thugs N Harmony,0.593808365175
Twista,0.593808365175
Newsboys,0.59397267573800006
Asking Alexandria,0.594086783809
Trapt,0.594373030802
Prince,0.594627866944
David Bowie,0.594733860303
OutKast,0.594942228523
Relient K,0.595071045774
Alan Jackson,0.59540456421
Serj Tankian,0.596909463239
Bart/Homer/Sideshow Bob,0.597356647182
Brand New,0.597793477643
A Perfect Circle,0.597867399809
Alanis Morissette,0.597945880108
The Who,0.59849018591725
Slipknot,0.598555411894
Avril Lavigne,0.598596744615
Gary Allan,0.598677920185
Dolly Parton,0.599172880721
Pearl Jam,0.5991942190855
Blink-182,0.6000915330215
Stevie Wonder,0.600265107973
Dream Theater,0.600656232962
Boyz II Men,0.601184941794
Armin van Buuren,0.60168539621
Meat Loaf,0.601699776324
Deftones,0.60172975571
Tides Of Man,0.601761791298
Leona Lewis,0.602637393412
Twisted Sister,0.602669543567
Hallie Seyer/Helen Darling,0.603375995593
Maxwell,0.60362422576
William Fitzsimmons,0.603867404806
Dolly Parton & Lynn Anderson,0.603876486918
The All-American Rejects,0.604051170577
A Rocket To The Moon,0.605098723406
Gorillaz,0.605191152965
Silverstein,0.605507135691
System of a Down,0.6060125571246666
Limp Bizkit,0.60615131621
Sonic Syndicate,0.60629883225
Depeche Mode,0.606338757713
RUN-DMC,0.606630151729
Coheed and Cambria,0.606669046485
Ryan Adams,0.60709944009
Slayer,0.607214004325
Britney Spears,0.607257279581
Alice Cooper,0.6076535739725
Snoop Dogg,0.608910282835
Tokyo Police Club,0.610395492468
Lee Ann Womack,0.610442888326
Kasabian,0.610553541165
Aerosmith,0.6106115259148001
Dimmu Borgir,0.610614560176
The Go! Team,0.611251139565
The Devil Wears Prada,0.612230746766
Every Avenue,0.612653980697
The Clash,0.6132243885338
We Came As Romans,0.613472627191
Mary J. Blige,0.614140285235
R.E.M.,0.6148138687960001
Lostprophets,0.615019823247
The Classic Crime,0.615347274399
The Police,0.615454461554
Apocalyptica,0.6176478288596667
Bad Religion,0.618219159412
Beyoncé feat. Jay-Z,0.619431422311
Beyoncé,0.619431422311
Whitney Houston,0.620221613339
Kenny Rogers,0.6207678146819999
Annie Lennox,0.621085212055
Ozzy Osbourne,0.622099863286
Bob Dylan,0.622134167873
Louis Armstrong,0.622657793036
Nirvana,0.624335868417
Cascada,0.624347709064
The Puppini Sisters,0.627258614097
